year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2014,b306,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f306,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w306,45.78207545,0.0,0.0
2014,b307,0.2014291,0.34174269,0.13790611,Repetition,2.58671256,4.6136445,0.15093194,1.876,2.0,9.889e-05,f307,irrigated,others,7.12166246,0.74840996,0.91266613,14.24332492,52.53332492,50.0,w307,47.28626045,7.12166246,5.434e-05
2014,b308,0.46666386,0.69802204,0.21973211,Repetition,7.22893905,9.40568353,0.30074447,1.876,2.0,3.3e-06,f308,irrigated,corn,13.97193916,2.30024053,0.99278323,27.94387832,66.23387832,50.0,w308,48.22374245,13.97193916,0.00010827
2014,b309,0.20142388,0.34173839,0.13790578,Repetition,2.58663735,4.6136445,0.15100716,1.876,2.0,9.972e-05,f309,irrigated,others,7.12166246,0.74840996,0.91266613,14.24332492,52.53332492,50.0,w309,47.31628545,7.12166246,5.436e-05
2014,b310,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f310,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w310,42.20390445,0.0,0.0
2014,b311,0.20204596,0.34228371,0.48497989,Imitation,2.59559924,4.61424388,0.14264464,1.876,2.0,4.32e-05,f311,irrigated,others,7.17897966,0.74850718,0.9127847,14.35795932,52.64795932,50.0,w311,43.54295245,7.17897966,5.135e-05
2014,b312,0.20179059,0.34205713,0.13795028,Repetition,2.59191936,4.6139526,0.14603324,1.876,2.0,5.225e-05,f312,irrigated,others,7.15032106,0.74845994,0.91272708,14.30064212,52.59064212,50.0,w312,45.10845745,7.15032106,5.257e-05
2014,b313,0.29577418,0.29655841,0.03565671,Repetition,4.03254631,4.03254631,0.0,0.0,2.0,0.0,f313,rainfed,others,0.0,0.65414615,0.79771392,0.0,38.51,50.0,w313,46.92323045,0.0,0.0
2014,b314,0.29577418,0.29655841,0.04350902,Repetition,4.03254631,4.03254631,0.0,0.0,2.0,0.0,f314,rainfed,others,0.0,0.65414615,0.79771392,0.0,38.51,50.0,w314,46.96210945,0.0,0.0
2014,b315,0.46792801,0.69873762,0.21921123,Repetition,7.25622943,9.40568122,0.2734518,1.876,2.0,5e-05,f315,irrigated,corn,13.97190896,2.30023997,0.99278299,27.94381792,66.23381792,50.0,w315,42.69933445,13.97190896,9.844e-05
2014,b316,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f316,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w316,43.04424245,0.0,0.0
2014,b317,0.30557006,0.35568171,0.38127516,Imitation,4.19363602,4.19363602,0.0,0.0,2.0,0.0,f317,rainfed,corn,0.0,1.02558964,0.44264423,0.0,38.29,50.0,w317,44.88611745,0.0,0.0
2014,b318,0.46741093,0.69844491,0.2194243,Repetition,7.24505905,9.40568122,0.28462217,1.876,2.0,4.837e-05,f318,irrigated,corn,13.97190896,2.30023997,0.99278299,27.94381792,66.23381792,50.0,w318,44.96033945,13.97190896,0.00010246
2014,b319,0.29577418,0.29655841,0.03565671,Repetition,4.03254631,4.03254631,0.0,0.0,2.0,0.0,f319,rainfed,others,0.0,0.65414615,0.79771392,0.0,38.51,50.0,w319,46.83997845,0.0,0.0
2014,b320,0.29577418,0.29655841,0.03565671,Repetition,4.03254631,4.03254631,0.0,0.0,2.0,0.0,f320,rainfed,others,0.0,0.65414615,0.79771392,0.0,38.51,50.0,w320,46.70452245,0.0,0.0
2014,b321,0.46804703,0.698805,0.21916218,Repetition,7.25880225,9.40568122,0.27087897,1.876,2.0,5.037e-05,f321,irrigated,corn,13.97190896,2.30023997,0.99278299,27.94381792,66.23381792,50.0,w321,42.17845245,13.97190896,9.752e-05
2014,b322,0.46796257,0.69875719,0.21919698,Repetition,7.2569766,9.40568122,0.27270462,1.876,2.0,5.011e-05,f322,irrigated,corn,13.97190896,2.30023997,0.99278299,27.94381792,66.23381792,50.0,w322,42.54795545,13.97190896,9.817e-05
2014,b323,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f323,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w323,44.40350845,0.0,0.0
2014,b324,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f324,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w324,44.50230945,0.0,0.0
2014,b325,0.46787518,0.69860429,0.21827667,Repetition,7.25508763,9.41375999,0.28267235,1.876,2.0,5.667e-05,f325,irrigated,corn,13.97111516,2.3022157,0.99363572,27.94223032,66.45223032,50.0,w325,44.56952245,13.97111516,0.00010176
2014,b326,0.46745303,0.69836577,0.21844736,Repetition,7.24596805,9.41389429,0.29192623,1.876,2.0,3.52e-06,f326,irrigated,corn,13.97299037,2.30224854,0.99364989,27.94598075,66.45598075,50.0,w326,46.43480045,13.97299037,0.00010509
2014,b327,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f327,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w327,40.82538745,0.0,0.0
2014,b328,0.46807399,0.69882026,0.21915107,Repetition,7.25938504,9.40568122,0.27029618,1.876,2.0,5.046e-05,f328,irrigated,corn,13.97190896,2.30023997,0.99278299,27.94381792,66.23381792,50.0,w328,42.06031245,13.97190896,9.731e-05
2014,b329,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f329,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w329,43.92685845,0.0,0.0
2014,b330,0.29472368,0.29612276,0.03281562,Repetition,4.01540452,4.01540452,0.0,0.0,2.0,0.0,f330,rainfed,others,0.0,0.65136547,0.79432295,0.0,38.29,50.0,w330,44.04686445,0.0,0.0
2014,b331,0.46821807,0.69879955,0.21813461,Repetition,7.26250042,9.41382752,0.27532711,1.876,2.0,4.898e-05,f331,irrigated,corn,13.97205788,2.30223221,0.99364284,27.94411576,66.45411576,50.0,w331,43.07886645,13.97205788,9.912e-05
2014,b332,0.46948836,0.70087177,0.27758958,Imitation,7.29000387,9.47418933,0.30818547,1.876,2.0,7.778e-05,f332,irrigated,corn,15.63284937,2.31699421,1.00001412,31.26569873,69.77569873,50.0,w332,43.10263945,15.63284937,0.00011095
2014,b333,0.29121852,0.29313707,0.03084549,Repetition,3.95839218,3.95839218,0.0,0.0,2.0,0.0,f333,rainfed,others,0.0,0.64211712,0.78304483,0.0,37.58,50.0,w333,40.43143545,0.0,0.0
2014,b334,0.29121852,0.29313707,0.03084549,Repetition,3.95839218,3.95839218,0.0,0.0,2.0,0.0,f334,rainfed,others,0.0,0.64211712,0.78304483,0.0,37.58,50.0,w334,42.73722245,0.0,0.0
2014,b335,0.29286959,0.29388847,0.03650343,Repetition,3.98521204,3.98521204,0.0,0.0,2.0,0.0,f335,rainfed,others,0.0,0.64646775,0.78835031,0.0,37.91,50.0,w335,42.96141245,0.0,0.0
2014,b336,0.20195196,0.34222619,0.13790922,Repetition,2.59424461,4.61384096,0.14359635,1.876,2.0,9.57e-06,f336,irrigated,others,7.32975447,0.74844183,0.91270499,14.65950893,52.56950893,50.0,w336,42.75460545,7.32975447,5.169e-05
2015,b1,0.14912657,0.34319545,0.15768447,Deliberation,1.85715674,3.85939185,0.12623512,1.876,2.0,7.233e-05,f1,irrigated,others,6.05042043,0.74882981,0.91317813,12.10084087,54.00084087,50.0,w1,46.3545604,6.05042043,4.544e-05
2015,b2,0.1490801,0.34315354,0.19370916,Deliberation,1.85652877,3.85940944,0.12688067,1.876,2.0,1.8e-07,f2,irrigated,others,6.0450744,0.74883322,0.91318229,12.0901488,53.9901488,50.0,w2,46.7087174,6.0450744,4.568e-05
2015,b3,0.26661879,0.31074209,0.04019225,Repetition,3.56603091,3.56603091,0.0,0.0,2.0,0.0,f3,rainfed,others,0.0,0.69190959,0.84376543,0.0,41.9,50.0,w3,47.0480804,0.0,0.0
2015,b4,0.42299592,0.7011191,0.27753475,Imitation,6.32391829,8.49411155,0.29419326,1.876,2.0,1.978e-05,f4,irrigated,corn,13.97159185,2.31699715,1.00001539,27.9431837,69.8431837,50.0,w4,46.8995304,13.97159185,0.00010591
2015,b5,0.27314635,0.31887401,0.03275741,Repetition,3.66884652,3.66884652,0.0,0.0,2.0,0.0,f5,rainfed,others,0.0,0.71185869,0.86809283,0.0,44.17,50.0,w5,47.1926704,0.0,0.0
2015,b6,0.26661879,0.31074209,0.04019225,Repetition,3.56603091,3.56603091,0.0,0.0,2.0,0.0,f6,rainfed,others,0.0,0.69190959,0.84376543,0.0,41.9,50.0,w6,46.7474174,0.0,0.0
2015,b7,0.42295197,0.70109296,0.27755615,Imitation,6.32304244,8.49411233,0.29506989,1.876,2.0,1.992e-05,f7,irrigated,corn,13.96869428,2.31699736,1.00001548,27.93738856,69.83738856,50.0,w7,47.0890044,13.96869428,0.00010623
2015,b8,0.26661879,0.31074209,0.04019225,Repetition,3.56603091,3.56603091,0.0,0.0,2.0,0.0,f8,rainfed,others,0.0,0.69190959,0.84376543,0.0,41.9,50.0,w8,47.5389204,0.0,0.0
2015,b9,0.42275395,0.70098938,0.27764313,Imitation,6.31909667,8.49411255,0.29901588,1.876,2.0,1.966e-05,f9,irrigated,corn,13.96756568,2.31699742,1.0000155,27.93513136,69.83513136,50.0,w9,47.8931044,13.96756568,0.00010765
2015,b10,0.27314635,0.31887401,0.03275741,Repetition,3.66884652,3.66884652,0.0,0.0,2.0,0.0,f10,rainfed,others,0.0,0.71185869,0.86809283,0.0,44.17,50.0,w10,47.5926204,0.0,0.0
2015,b11,0.27314635,0.31887401,0.03275741,Repetition,3.66884652,3.66884652,0.0,0.0,2.0,0.0,f11,rainfed,others,0.0,0.71185869,0.86809283,0.0,44.17,50.0,w11,47.8853754,0.0,0.0
2015,b12,0.34018552,0.42009293,0.06261186,Repetition,4.78166067,4.78166067,0.0,0.0,2.0,0.0,f12,rainfed,corn,0.0,1.30432642,0.56294696,0.0,41.9,50.0,w12,47.3835524,0.0,0.0
2015,b13,0.34018552,0.42009293,0.06261186,Repetition,4.78166067,4.78166067,0.0,0.0,2.0,0.0,f13,rainfed,corn,0.0,1.30432642,0.56294696,0.0,41.9,50.0,w13,47.8800844,0.0,0.0
2015,b14,0.26661879,0.31074209,0.04019225,Repetition,3.56603091,3.56603091,0.0,0.0,2.0,0.0,f14,rainfed,others,0.0,0.69190959,0.84376543,0.0,41.9,50.0,w14,48.2905904,0.0,0.0
2015,b15,0.27314635,0.31887401,0.03275741,Repetition,3.66884652,3.66884652,0.0,0.0,2.0,0.0,f15,rainfed,others,0.0,0.71185869,0.86809283,0.0,44.17,50.0,w15,48.3274874,0.0,0.0
2015,b16,0.27314635,0.31887401,0.03275741,Repetition,3.66884652,3.66884652,0.0,0.0,2.0,0.0,f16,rainfed,others,0.0,0.71185869,0.86809283,0.0,44.17,50.0,w16,48.6192054,0.0,0.0
2015,b17,0.36909166,0.4627349,0.05386155,Repetition,5.296839,5.296839,0.0,0.0,2.0,0.0,f17,rainfed,corn,0.0,1.44485516,0.62359912,0.0,43.91,50.0,w17,48.3013224,0.0,0.0
2015,b18,0.27247245,0.32038069,0.03891927,Repetition,3.65818929,3.65818929,0.0,0.0,2.0,0.0,f18,rainfed,others,0.0,0.70979089,0.8655712,0.0,43.91,50.0,w18,48.9738604,0.0,0.0
2015,b19,0.42225084,0.70205688,0.27839818,Imitation,6.30907804,8.46761675,0.28253871,1.876,2.0,7.286e-05,f19,irrigated,corn,13.11772485,2.30976998,0.99689614,26.2354497,72.1854497,50.0,w19,48.2632704,13.11772485,0.00010171
2015,b20,0.27725474,0.32622586,0.06547951,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f20,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w20,48.5059464,0.0,0.0
2015,b21,0.4223902,0.70171094,0.27863389,Imitation,6.31185235,8.48360505,0.2957527,1.876,2.0,7.347e-05,f21,irrigated,corn,13.70096548,2.31413122,0.99877845,27.40193096,71.31193096,50.0,w21,48.3976304,13.70096548,0.00010647
2015,b22,0.36909166,0.4627349,0.05386155,Repetition,5.296839,5.296839,0.0,0.0,2.0,0.0,f22,rainfed,corn,0.0,1.44485516,0.62359912,0.0,43.91,50.0,w22,48.7142804,0.0,0.0
2015,b23,0.36909166,0.4627349,0.05386155,Repetition,5.296839,5.296839,0.0,0.0,2.0,0.0,f23,rainfed,corn,0.0,1.44485516,0.62359912,0.0,43.91,50.0,w23,49.0388524,0.0,0.0
2015,b24,0.36909166,0.4627349,0.05386155,Repetition,5.296839,5.296839,0.0,0.0,2.0,0.0,f24,rainfed,corn,0.0,1.44485516,0.62359912,0.0,43.91,50.0,w24,49.3771284,0.0,0.0
2015,b25,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f25,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w25,48.6459204,0.0,0.0
2015,b26,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f26,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w26,48.8841474,0.0,0.0
2015,b27,0.42228988,0.70165639,0.27868116,Imitation,6.30985522,8.48366519,0.29780997,1.876,2.0,7.457e-05,f27,irrigated,corn,13.69883689,2.31414762,0.99878553,27.39767379,71.30767379,50.0,w27,48.8317004,13.69883689,0.00010721
2015,b28,0.36909166,0.4627349,0.33183611,Imitation,5.296839,5.296839,0.0,0.0,2.0,0.0,f28,rainfed,corn,0.0,1.44485516,0.62359912,0.0,43.91,50.0,w28,49.1423074,0.0,0.0
2015,b29,0.42215957,0.7015771,0.27892784,Imitation,6.30726157,8.48392438,0.30066281,1.876,2.0,2.509e-05,f29,irrigated,corn,13.68959101,2.31421832,0.99881605,27.37918201,71.28918201,50.0,w29,49.4625854,13.68959101,0.00010824
2015,b30,0.4220667,0.70153498,0.27877763,Imitation,6.30541339,8.48379835,0.30238496,1.876,2.0,7.704e-05,f30,irrigated,corn,13.6941013,2.31418395,0.99880121,27.38820259,71.29820259,50.0,w30,49.7978004,13.6941013,0.00010886
2015,b31,0.42208094,0.70196267,0.27846593,Imitation,6.30569674,8.46778917,0.28609243,1.876,2.0,7.483e-05,f31,irrigated,corn,13.11388039,2.30981701,0.99691644,26.22776078,72.17776078,50.0,w31,49.0473364,13.11388039,0.00010299
2015,b32,0.42203206,0.70193556,0.27848525,Imitation,6.30472412,8.46783868,0.28711456,1.876,2.0,7.541e-05,f32,irrigated,corn,13.11277425,2.30983052,0.99692227,26.2255485,72.1755485,50.0,w32,49.2729684,13.11277425,0.00010336
2015,b33,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f33,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w33,50.2892604,0.0,0.0
2015,b34,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f34,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w34,50.8606454,0.0,0.0
2015,b35,0.14956635,0.3436132,0.15465431,Deliberation,1.86310221,3.85735253,0.11825031,1.876,2.0,7.556e-05,f35,irrigated,others,5.27107149,0.74843412,0.9126956,10.54214298,54.66214298,50.0,w35,50.7950284,5.27107149,4.257e-05
2015,b36,0.42161252,0.70147431,0.27806807,Imitation,6.29637943,8.47708172,0.30470229,1.876,2.0,7.709e-05,f36,irrigated,corn,13.79884746,2.31235181,0.99801046,27.59769492,71.71769492,50.0,w36,49.7991704,13.79884746,0.00010969
2015,b37,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f37,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w37,49.3775404,0.0,0.0
2015,b38,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f38,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w38,48.9080424,0.0,0.0
2015,b39,0.37191647,0.45775146,0.32793537,Imitation,5.34844434,5.34844434,0.0,0.0,2.0,0.0,f39,rainfed,corn,0.0,1.4589319,0.62967464,0.0,44.12,50.0,w39,48.4363634,0.0,0.0
2015,b40,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f40,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w40,47.9530184,0.0,0.0
2015,b41,0.42158913,0.70166765,0.01088773,Repetition,6.29591438,8.46885047,0.29693609,1.876,2.0,2.578e-05,f41,irrigated,corn,13.08993465,2.31010651,0.99704139,26.1798693,72.1298693,50.0,w41,51.5031604,13.08993465,0.0001069
2015,b42,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f42,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w42,50.5784524,0.0,0.0
2015,b43,0.15046978,0.34446187,0.19192381,Deliberation,1.87532532,3.85486331,0.10353799,1.876,2.0,1.203e-05,f43,irrigated,others,4.58345659,0.74795114,0.91210662,9.16691318,55.11691318,50.0,w43,51.2351404,4.58345659,3.727e-05
2015,b44,0.27725474,0.32622586,0.03135315,Repetition,3.73403225,3.73403225,0.0,0.0,2.0,0.0,f44,rainfed,others,0.0,0.72450654,0.88351655,0.0,45.95,50.0,w44,51.2453844,0.0,0.0
2015,b45,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f45,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w45,51.1734884,0.0,0.0
2015,b46,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f46,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w46,49.2091804,0.0,0.0
2015,b47,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f47,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w47,49.7793204,0.0,0.0
2015,b48,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f48,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w48,49.2989004,0.0,0.0
2015,b49,0.42183852,0.70159814,0.27797131,Imitation,6.30087376,8.47690864,0.30003488,1.876,2.0,7.459e-05,f49,irrigated,corn,13.8036411,2.31230459,0.99799008,27.60728219,71.72728219,50.0,w49,48.8211204,13.8036411,0.00010801
2015,b50,0.27301823,0.31926187,0.03120244,Repetition,3.66681954,3.66681954,0.0,0.0,2.0,0.0,f50,rainfed,others,0.0,0.7114654,0.86761322,0.0,44.12,50.0,w50,47.6589604,0.0,0.0
2015,b51,0.25837919,0.29953978,0.04177286,Repetition,3.43754788,3.43754788,0.0,0.0,2.0,0.0,f51,rainfed,others,0.0,0.66698029,0.81336481,0.0,39.57,50.0,w51,46.8088504,0.0,0.0
2015,b52,0.25837919,0.29953978,0.04177286,Repetition,3.43754788,3.43754788,0.0,0.0,2.0,0.0,f52,rainfed,others,0.0,0.66698029,0.81336481,0.0,39.57,50.0,w52,45.4064944,0.0,0.0
2015,b53,0.41295563,0.5097603,0.00076298,Repetition,6.12553101,6.12553101,0.0,0.0,2.0,0.0,f53,rainfed,corn,0.0,1.67090317,0.72116139,0.0,47.52,50.0,w53,50.6582564,0.0,0.0
2015,b54,0.28015456,0.33072289,0.02913914,Repetition,3.78026566,3.78026566,0.0,0.0,2.0,0.0,f54,rainfed,others,0.0,0.73347712,0.89445593,0.0,47.52,50.0,w54,50.8431854,0.0,0.0
2015,b55,0.15094273,0.34498768,0.19133258,Deliberation,1.88172931,3.85122194,0.09349263,1.876,2.0,2.741e-05,f55,irrigated,others,4.0415854,0.74724462,0.91124503,8.0831708,55.6031708,50.0,w55,52.7713704,4.0415854,3.366e-05
2015,b56,0.15093803,0.34498181,0.15835566,Deliberation,1.88166569,3.85123867,0.09357299,1.876,2.0,2.879e-05,f56,irrigated,others,4.04060422,0.74724786,0.91124899,8.08120844,55.60120844,50.0,w56,52.8435054,4.04060422,3.369e-05
2015,b57,0.14987093,0.34380624,0.19187333,Deliberation,1.86722162,3.85751132,0.1142897,1.876,2.0,8.927e-05,f57,irrigated,others,4.93812098,0.74846493,0.91273317,9.87624197,54.62624197,50.0,w57,52.8044964,4.93812098,4.114e-05
2015,b58,0.14998048,0.3439217,0.2412945,Deliberation,1.86870358,3.85735871,0.11265512,1.876,2.0,8.929e-05,f58,irrigated,others,4.95538443,0.74843532,0.91269706,9.91076886,54.66076886,50.0,w58,51.6435924,4.95538443,4.056e-05
2015,b59,0.27458161,0.32245313,0.02961042,Repetition,3.69157712,3.69157712,0.0,0.0,2.0,0.0,f59,rainfed,others,0.0,0.71626906,0.87347116,0.0,44.75,50.0,w59,51.2164724,0.0,0.0
2015,b60,0.1501289,0.34407818,0.1919742,Deliberation,1.87071179,3.85714174,0.11042996,1.876,2.0,8.862e-05,f60,irrigated,others,4.97899302,0.74839322,0.91264572,9.95798603,54.70798603,50.0,w60,50.0747334,4.97899302,3.975e-05
2015,b61,0.15024876,0.34413094,0.24102622,Deliberation,1.8723337,3.85734616,0.10901246,1.876,2.0,8.821e-05,f61,irrigated,others,4.95677852,0.74843289,0.91269409,9.91355704,54.66355704,50.0,w61,49.5470964,4.95677852,3.924e-05
2015,b62,0.42209162,0.70173841,0.27767023,Imitation,6.30590926,8.47656861,0.29465935,1.876,2.0,7.512e-05,f62,irrigated,corn,13.49798839,2.31221184,0.99795005,26.99597677,71.74597677,50.0,w62,49.0868034,13.49798839,0.00010608
2015,b63,0.25787257,0.30135957,0.04296316,Repetition,3.42969453,3.42969453,0.0,0.0,2.0,0.0,f63,rainfed,others,0.0,0.66545653,0.81150662,0.0,39.44,50.0,w63,47.1163554,0.0,0.0
2015,b64,0.41295563,0.5097603,0.00076298,Repetition,6.12553101,6.12553101,0.0,0.0,2.0,0.0,f64,rainfed,corn,0.0,1.67090317,0.72116139,0.0,47.52,50.0,w64,52.1755364,0.0,0.0
2015,b65,0.28015456,0.33072289,0.02913914,Repetition,3.78026566,3.78026566,0.0,0.0,2.0,0.0,f65,rainfed,others,0.0,0.73347712,0.89445593,0.0,47.52,50.0,w65,53.0406504,0.0,0.0
2015,b66,0.28015456,0.33072289,0.02913914,Repetition,3.78026566,3.78026566,0.0,0.0,2.0,0.0,f66,rainfed,others,0.0,0.73347712,0.89445593,0.0,47.52,50.0,w66,53.1331704,0.0,0.0
2015,b67,0.41295563,0.5097603,0.00076298,Repetition,6.12553101,6.12553101,0.0,0.0,2.0,0.0,f67,rainfed,corn,0.0,1.67090317,0.72116139,0.0,47.52,50.0,w67,53.1842504,0.0,0.0
2015,b68,0.27458161,0.32245313,0.06711916,Repetition,3.69157712,3.69157712,0.0,0.0,2.0,0.0,f68,rainfed,others,0.0,0.71626906,0.87347116,0.0,44.75,50.0,w68,53.1363144,0.0,0.0
2015,b69,0.42114712,0.70121975,0.27807269,Imitation,6.28712968,8.47731149,0.3141818,1.876,2.0,8.613e-05,f69,irrigated,corn,13.4774464,2.31241448,0.99803751,26.95489279,71.70489279,50.0,w69,53.2775504,13.4774464,0.00011311
2015,b70,0.27458161,0.32245313,0.02961042,Repetition,3.69157712,3.69157712,0.0,0.0,2.0,0.0,f70,rainfed,others,0.0,0.71626906,0.87347116,0.0,44.75,50.0,w70,50.9460704,0.0,0.0
2015,b71,0.42178019,0.70156745,0.27780793,Imitation,6.2997137,8.47681527,0.30110157,1.876,2.0,7.867e-05,f71,irrigated,corn,13.4912168,2.31227912,0.99797909,26.9824336,71.7324336,50.0,w71,50.4682604,13.4912168,0.0001084
2015,b72,0.42189874,0.70163254,0.27775359,Imitation,6.3020718,8.47672157,0.29864977,1.876,2.0,7.731e-05,f72,irrigated,corn,13.49379474,2.31225357,0.99796806,26.98758947,71.73758947,50.0,w72,49.9423144,13.49379474,0.00010751
2015,b73,0.15029121,0.34417593,0.19194077,Deliberation,1.87290829,3.85728369,0.1083754,1.876,2.0,8.78e-05,f73,irrigated,others,4.9636657,0.74842076,0.91267931,9.92733139,54.67733139,50.0,w73,49.0977934,4.9636657,3.902e-05
2015,b74,0.25787257,0.30135957,0.04296316,Repetition,3.42969453,3.42969453,0.0,0.0,2.0,0.0,f74,rainfed,others,0.0,0.66545653,0.81150662,0.0,39.44,50.0,w74,48.4887504,0.0,0.0
2015,b75,0.25787257,0.30135957,0.04296316,Repetition,3.42969453,3.42969453,0.0,0.0,2.0,0.0,f75,rainfed,others,0.0,0.66545653,0.81150662,0.0,39.44,50.0,w75,47.9138754,0.0,0.0
2015,b76,0.42135482,0.70193326,0.27894568,Imitation,6.29125667,8.45429153,0.28703486,1.876,2.0,8.163e-05,f76,irrigated,corn,12.59924021,2.30613517,0.99532736,25.19848041,72.71848041,50.0,w76,51.7792054,12.59924021,0.00010333
2015,b77,0.42124026,0.70186873,0.27898772,Imitation,6.28898018,8.45444229,0.2894621,1.876,2.0,8.311e-05,f77,irrigated,corn,12.59650023,2.30617629,0.99534511,25.19300047,72.71300047,50.0,w77,52.3381704,12.59650023,0.00010421
2015,b78,0.15096013,0.34500935,0.19134804,Deliberation,1.88196499,3.85115977,0.09319478,1.876,2.0,2.248e-05,f78,irrigated,others,4.04522313,0.74723255,0.91123032,8.09044626,55.61044626,50.0,w78,52.5041654,4.04522313,3.355e-05
2015,b79,0.42100873,0.7017383,0.27907372,Imitation,6.28438067,8.45474617,0.2943655,1.876,2.0,8.614e-05,f79,irrigated,corn,12.59096134,2.30625918,0.99538088,25.18192268,72.70192268,50.0,w79,53.4681204,12.59096134,0.00010597
2015,b80,0.42127369,0.70128928,0.2780241,Imitation,6.28964455,8.47721284,0.31156829,1.876,2.0,8.462e-05,f80,irrigated,corn,13.48019991,2.31238757,0.99802589,26.96039981,71.71039981,50.0,w80,52.7156144,13.48019991,0.00011216
2015,b81,0.42109235,0.70118965,0.27809562,Imitation,6.28604156,8.4773541,0.31531254,1.876,2.0,8.679e-05,f81,irrigated,corn,13.47625443,2.3124261,0.99804252,26.95250887,71.70250887,50.0,w81,53.5205264,13.47625443,0.00011351
2015,b82,0.38017948,0.47200379,0.0110955,Repetition,5.50074118,5.50074118,0.0,0.0,2.0,0.0,f82,rainfed,corn,0.0,1.50047495,0.64760461,0.0,44.75,50.0,w82,51.3147904,0.0,0.0
2015,b83,0.42169823,0.70152245,0.27783619,Imitation,6.29808381,8.47687991,0.3027961,1.876,2.0,7.962e-05,f83,irrigated,corn,13.48943437,2.31229676,0.9979867,26.97886874,71.72886874,50.0,w83,50.8317864,13.48943437,0.00010901
2015,b84,0.38017948,0.47200379,0.0110955,Repetition,5.50074118,5.50074118,0.0,0.0,2.0,0.0,f84,rainfed,corn,0.0,1.50047495,0.64760461,0.0,44.75,50.0,w84,50.0119054,0.0,0.0
2015,b85,0.4220096,0.70169339,0.27770467,Imitation,6.30427724,8.47663374,0.2963565,1.876,2.0,7.605e-05,f85,irrigated,corn,13.49620501,2.31222961,0.99795772,26.99241003,71.74241003,50.0,w85,49.4505044,13.49620501,0.00010669
